OBJECTID,DBH,TPStructure,TPCondition,StumpDiameter,PlantingSpaceGlobalID,Geometry,GlobalID,GenusSpecies,CreatedDate,UpdatedDate,PlantedDate,RiskRating,RiskRatingDate,Lat,Long
595671,7,Full,Good,,9832AC5F-C1DB-4785-B118-38B2DA8EF93E,POINT(-73.87090901616372 40.89999949214036),DD934E56-0F59-4E42-A014-3E050908A8FC,Acer rubrum - red maple,33:57.0,33:39.0,,6,33:39.0,-73.87090902,40.89999949
595690,19,Full,Fair,,4C7ED7F5-AADA-4569-8A58-70E7808F0754,POINT(-73.87229842756349 40.89768938440217),63902340-058A-48FF-AE66-EF77B84FD2B1,Acer rubrum - red maple,34:00.0,45:48.0,,8,45:48.0,-73.87229843,40.89768938
595707,25,Retired,Dead,35,FD2D591B-6908-4707-A7A8-F181CFED4535,POINT(-73.8726289291099 40.897605816537),62404515-5922-4A34-9873-16943737CC3C,Acer rubrum - red maple,34:03.0,45:11.0,,10,49:16.0,-73.87262893,40.89760582
595713,20,Full,Poor,,EB5E4B7B-DD7A-4829-8094-0DB438913389,POINT(-73.8706504029462 40.897808032068674),CADD28DB-B15E-4DCB-B44B-6635CBA0A9DD,Acer rubrum - red maple,34:04.0,22:57.0,,7,22:57.0,-73.8706504,40.89780803
789098,43,Full,Fair,,4269D30D-261A-4176-A073-E0978D686D15,POINT(-73.90560393093807 40.88439919775069),1EA9F4DE-A3A2-42CB-8132-33E9F8B4FB25,Acer rubrum - red maple,22:19.0,59:24.0,,7,59:24.0,-73.90560393,40.8843992
1062519,14,Full,Good,,5E4D959A-DD6D-40CB-AD02-FC0759871EA6,POINT(-73.90168221257976 40.90851678363963),4BEA249C-6334-4EAB-ABBD-D3DADF972BEF,Acer rubrum - red maple,40:11.0,32:09.0,,5,32:09.0,-73.90168221,40.90851678
1232920,3,Retired,Dead,3,8DEE5798-8C35-4E79-A3E1-91EF184A965D,POINT(-73.89203772004204 40.884806788784815),24AEB437-6821-4B2E-B92E-36C7F99E0CE6,Acer rubrum - red maple,51:00.0,48:00.0,,6,19:00.0,-73.89203772,40.88480679
1429612,8,Full,Good,,BEFEAA60-B064-4CCF-B75C-216931581022,POINT(-73.86511042020128 40.885363417939544),A77914AF-78C2-4E18-A01B-0D8059061AF9,Acer rubrum - red maple,38:59.0,55:14.0,,6,55:14.0,-73.86511042,40.88536342
1429651,13,Full,Fair,,324E07D1-BA6A-45BC-B48A-DA3957916A01,POINT(-73.86425570943044 40.88490927670829),814FFF71-3DD0-47B0-B7EF-9BFAD015E23C,Acer rubrum - red maple,39:07.0,35:11.0,,6,35:11.0,-73.86425571,40.88490928
1429653,20,Full,Fair,,E22426E6-9C96-4BEF-9772-686594B18430,POINT(-73.86326283098597 40.884591200492125),8E9C1DC4-6A9C-41B2-B227-68D9CD3DF713,Acer rubrum - red maple,39:08.0,28:46.0,,7,28:46.0,-73.86326283,40.8845912
1429980,10,Full,Good,,BBC5AA9E-8CCE-4248-85BB-D11F34D36180,POINT(-73.86469224107877 40.885877779681145),5AE06BFA-45A4-4A83-AA9C-3F9E10D11B36,Acer rubrum - red maple,40:13.0,45:32.0,,6,45:32.0,-73.86469224,40.88587778
1429984,25,Full,Fair,,1BB36A6A-8B90-4018-880C-76B80A5DD156,POINT(-73.86415191586393 40.88570588550713),FB3DD930-CCF0-42B4-8267-E62F468234A3,Acer rubrum - red maple,40:14.0,57:42.0,,7,57:42.0,-73.86415192,40.88570589
1429993,23,Full,Fair,,87AC8496-6FE3-4912-987E-6FC95334DB95,POINT(-73.86271039090711 40.88524727647261),D0E05EF2-2457-4BC7-9C49-0443B4A07F35,Acer rubrum - red maple,40:16.0,18:13.0,,7,18:13.0,-73.86271039,40.88524728
1439375,4,Full,Good,,C26863C8-EF82-4B70-BEEE-F8C108555039,POINT(-73.90039710598212 40.87393693042817),A146B4A5-CEF0-4620-867B-94D4C33AF406,Acer rubrum - red maple,13:06.0,50:34.0,,3,50:34.0,-73.90039711,40.87393693
1439376,4,Full,Fair,,3758BBE7-C760-4052-9550-36DB75AE6D74,POINT(-73.90043320122278 40.8738159342828),0F96FE9A-2DA5-42F7-BBF6-C5E7B30960F2,Acer rubrum - red maple,13:06.0,33:00.0,,3,33:00.0,-73.9004332,40.87381593
1900445,5,Retired,Dead,,2093ADE9-AE0C-4256-9BD0-C2ADF23377A7,POINT(-73.8989949039964 40.89632879950155),194EBEAF-6DD9-4C83-B38C-4BE60B5E3082,Acer rubrum - red maple,04:00.0,12:00.0,,3,20:00.0,-73.8989949,40.8963288
2240166,4,Full,Good,,7060CBB1-384A-4FCF-9B58-09C88ADDB580,POINT(-73.91225535347422 40.889632641755384),99AB9D09-6489-4DA3-8A35-C43A88A25BDA,Acer rubrum - red maple,35:17.0,58:46.0,,3,58:46.0,-73.91225535,40.88963264
2240177,11,Full,Good,,C8CE09C2-5C04-4FB8-8096-7D8FB9D0F1E5,POINT(-73.91280150713317 40.889499902335736),A0C1F7DB-B8C8-4897-B9BA-416FB7712D76,Acer rubrum - red maple,35:18.0,13:09.0,,6,13:09.0,-73.91280151,40.8894999
2240178,10,Full,Fair,,917FD34D-3FCB-4892-9655-DDB7449F02C1,POINT(-73.91279012494246 40.88957516217468),173CCDAC-A6C9-4E98-97AD-241E92D6DFAA,Acer rubrum - red maple,35:19.0,11:55.0,,6,11:55.0,-73.91279012,40.88957516
2240254,6,Full,Good,,8E69CF18-6DF8-48BA-A15F-2FC429575A21,POINT(-73.91057201990132 40.8867214467358),DEF82E75-2E7B-4B9C-91E0-A10DF7743B5C,Acer rubrum - red maple,47:37.0,47:25.0,,6,47:25.0,-73.91057202,40.88672145
2240299,3,Full,Good,,BDC7A987-5C83-4A9A-968E-A2CA4DE002BF,POINT(-73.90982406065645 40.88353929475817),1430E10B-21E3-490C-B9A0-1F8A931EAD17,Acer rubrum - red maple,52:23.0,10:48.0,,3,10:48.0,-73.90982406,40.88353929
2240877,,Stump,Dead,18,CB5C009E-50CC-4CE7-AAAF-F724BF6FCBBB,POINT(-73.90109384088453 40.871594235634504),D8D28142-0EBC-4F71-BB8D-86A0E780F26C,Acer rubrum - red maple,20:48.0,31:18.0,,10,23:55.0,-73.90109384,40.87159424
2241043,4,Full,Fair,,A453D0BE-253A-46AB-A1E4-BDFEB1F3AC5C,POINT(-73.8993892959157 40.884797656091635),C6D476CD-2CAF-45A4-8925-C85B87CEF52E,Acer rubrum - red maple,23:54.0,52:53.0,,5,52:53.0,-73.8993893,40.88479766
2241093,8,Full,Fair,,8AC92020-1BC8-4ED7-A6FF-2FEFA80A2911,POINT(-73.88036606486702 40.87152103940498),FB876E35-76E6-4979-84B5-B2E4591D13B2,Acer rubrum - red maple,26:43.0,16:39.0,,7,16:39.0,-73.88036606,40.87152104
2241134,5,Full,Good,,AC27CC7E-771A-495D-A979-163CD9FCF8D8,POINT(-73.90361098541646 40.86540655280705),0413F6E6-8D47-489B-8E48-2AE9D1567450,Acer rubrum - red maple,27:59.0,44:52.0,,5,44:52.0,-73.90361099,40.86540655
2241720,3,Full,Good,,D22C8FB6-0052-46DD-B2C9-A5C8F4544178,POINT(-73.89212254810653 40.88469085866856),3F935520-C62E-481E-97C1-0C5EC04122D5,Acer rubrum - red maple,46:12.0,11:49.0,,3,11:49.0,-73.89212255,40.88469086
2241755,14,Retired,Good,0,648E9BB7-2DD7-4C33-B9CD-EED9C2F04034,POINT(-73.87147529131327 40.89854976336089),3930409F-C18B-46EE-A89E-A5F8AD9C1982,Acer rubrum - red maple,48:50.0,37:03.0,,,,-73.87147529,40.89854976
2243139,7,Full,Fair,,0D4909C1-5E46-4DED-8E78-DE08243147E6,POINT(-73.89085874921061 40.86621788111586),162ACF54-B242-445E-81F5-6F20E7790542,Acer rubrum - red maple,26:32.0,37:32.0,,6,37:32.0,-73.89085875,40.86621788
2244425,14,Retired,Dead,0,9B146C31-A589-4839-8061-95DAB7E1E927,POINT(-73.89513734123304 40.88359428607425),6365BD80-0588-4FAA-92A7-41511D8ABD6E,Acer rubrum - red maple,07:00.0,33:00.0,,8,15:00.0,-73.89513734,40.88359429
2247440,6,Full,Good,,95925EF0-CA41-4868-B614-588473450B1B,POINT(-73.8787479644685 40.88435625724627),E093B707-4965-4A4D-A051-2BFA257ACBA5,Acer rubrum - red maple,52:02.0,27:45.0,,6,27:45.0,-73.87874796,40.88435626
2247497,,Stump,Dead,19,B3BF42C3-2CF2-4A0E-A5A5-E0C3B2473FFD,POINT(-73.87662637950147 40.88028045181553),BE62D236-5AD6-4715-AF70-FD002A6D1528,Acer rubrum - red maple,52:21.0,59:23.0,,7,38:45.0,-73.87662638,40.88028045
2247608,8,Full,Fair,,ABF7DF5E-B589-4F92-8CD1-1E61D0BE47C6,POINT(-73.87876331557028 40.88455333066431),67025160-7C90-4977-B469-8C0752954534,Acer rubrum - red maple,52:51.0,29:13.0,,6,29:13.0,-73.87876332,40.88455333
2247610,10,Full,Fair,,02C8420F-C30E-48E7-8918-3F6CA3305EF9,POINT(-73.8786257765952 40.88473709347503),DBB51A99-01C2-49C5-B17D-6666FA2A717A,Acer rubrum - red maple,52:51.0,25:06.0,,6,25:06.0,-73.87862578,40.88473709
2249361,6,Full,Good,,5296E1C4-D296-44B0-99C2-9E5C05CED90F,POINT(-73.90697226930781 40.86270429833179),3E43E91A-1C32-4E3C-A7DA-F6E62C1AD851,Acer rubrum - red maple,08:08.0,58:10.0,,6,58:10.0,-73.90697227,40.8627043
2250303,5,Full,Fair,,D8FAA6F2-24D5-46D3-B0BB-4D603E2C284F,POINT(-73.90418131853063 40.866279599948776),04BEA74C-5C36-41C9-90CF-CFF1DCC6B838,Acer rubrum - red maple,16:59.0,44:20.0,,5,44:20.0,-73.90418132,40.8662796
2250306,3,Retired,Fair,0,F938D01E-7D94-48B6-80AC-4684F556BE16,POINT(-73.90401340706018 40.866507064460144),C62BE4E1-1464-42A6-AAD7-A41507C5673D,Acer rubrum - red maple,17:00.0,19:34.0,,,,-73.90401341,40.86650706
2250361,4,Stump,Dead,4,A28279B9-437C-4B6A-BFF1-A4CAA722DEB7,POINT(-73.90257004423621 40.86826873044177),B6FD8C16-C809-46F3-B3BC-A081E5D38028,Acer rubrum - red maple,17:00.0,32:09.0,,6,01:00.0,-73.90257004,40.86826873
2250369,6,Full,Good,,BBCEB79B-469B-42B1-BB1C-99DC8B1E0816,POINT(-73.90316999954139 40.86745485178655),7E32075C-7E67-4DA4-9B0B-B85BCAD98AB1,Acer rubrum - red maple,17:29.0,27:05.0,,3,27:05.0,-73.90317,40.86745485
2250371,10,Full,Good,,C689E0DF-29D3-421B-A20B-39C4DE3C5BBE,POINT(-73.90346661545833 40.86705246177574),D9B34DEE-8561-42B5-B6EA-EC4ADFB4F9D5,Acer rubrum - red maple,17:30.0,30:53.0,,6,30:53.0,-73.90346662,40.86705246
2250863,5,Full,Good,,FA77DEF2-3CDA-48EB-9402-0A3623A9F6FB,POINT(-73.90231549742035 40.865038955746414),4B7480C4-6F87-4422-A425-CF18863B0DEB,Acer rubrum - red maple,21:05.0,17:15.0,,3,17:15.0,-73.9023155,40.86503896
2251620,7,Full,Fair,,CE2420D5-F0EB-4EFD-A5E4-04DB8AAA5889,POINT(-73.90355663004314 40.874485865443525),3B0C53DD-2725-44D2-AA6F-1DB70BFD604B,Acer rubrum - red maple,34:27.0,02:42.0,,5,02:42.0,-73.90355663,40.87448587
2252021,12,Full,Fair,,3EEC56F9-CF00-45BA-8B14-51054BD3DB3F,POINT(-73.90362260494058 40.87467593571256),D1B7830E-BBF9-4EFF-A366-5B6D46C8CF08,Acer rubrum - red maple,37:00.0,27:00.0,,7,05:00.0,-73.9036226,40.87467594
2256213,7,Full,Fair,,522F2DB0-969A-490E-B5EA-0DF8524D2F2B,POINT(-73.86919012488501 40.8745545089498),B6D4902B-7A3C-47AF-8F4A-E04E87B7B0B2,Acer rubrum - red maple,20:31.0,42:10.0,,5,42:10.0,-73.86919012,40.87455451
2256214,5,Full,Fair,,7358C9CE-0E92-4F29-AAD4-B9463FF40F00,POINT(-73.86919195332106 40.87449853410682),C5FAF3FB-312A-42A1-B5B0-F1CF1DB5F343,Acer rubrum - red maple,20:31.0,38:55.0,,5,38:55.0,-73.86919195,40.87449853
2256216,7,Full,Fair,,7F8ECAF5-1DF5-4B69-BE0F-0AC375C41CFA,POINT(-73.86918947477831 40.87422673212638),B776D4FA-9423-464F-96D1-15402FD6A5D9,Acer rubrum - red maple,20:31.0,35:48.0,,5,35:48.0,-73.86918947,40.87422673
2256218,5,Retired,Dead,0,87076212-B07F-4480-8CB3-513042AD8A69,POINT(-73.86921121892767 40.873908605970115),67DF2115-577F-4C93-A6C7-9BF2FA4C3658,Acer rubrum - red maple,20:00.0,55:00.0,,5,00:00.0,-73.86921122,40.87390861
2256219,7,Retired,Dead,7,710AE407-264C-4F1B-B03E-E22251162785,POINT(-73.86921386104765 40.873827663318146),559C5B8F-D1E0-4B30-8DA1-7CC1FCA7EC13,Acer rubrum - red maple,20:32.0,08:11.0,,,,-73.86921386,40.87382766
2259838,4,Full,Good,0,0EAF9035-B838-43E0-BEFD-EDD47F5F3EF7,POINT(-73.89749789730624 40.90481444985253),F9ACADE7-CFD5-4739-B36D-5DFE968DB193,Acer rubrum - red maple,42:36.0,17:30.0,,3,17:29.0,-73.8974979,40.90481445
2259924,6,Retired,Dead,0,31F5F38F-A1BE-40A3-A576-DA5DB1F887CE,POINT(-73.89733624249516 40.903892820902065),70DE1C93-04B6-48FC-A655-DEA59EA069CE,Acer rubrum - red maple,44:00.0,11:11.0,,11,39:48.0,-73.89733624,40.90389282
2259925,10,Full,Fair,,0566FC05-A61F-41F6-B52A-01425E1CC63F,POINT(-73.89733884027795 40.903950424304696),B838D97D-16D8-44D6-B455-AF83ED903878,Acer rubrum - red maple,44:01.0,03:38.0,,6,03:38.0,-73.89733884,40.90395042
2259926,6,Full,Good,0,9559A7CA-56A5-46F9-93CB-A6271428546F,POINT(-73.8973416858299 40.90401351556955),8A15497B-3AE6-436D-94E7-529141C5B851,Acer rubrum - red maple,44:02.0,23:12.0,,3,23:11.0,-73.89734169,40.90401352
2259927,8,Full,Good,0,8EFEC5F1-DE8A-465D-8323-12416230EBEC,POINT(-73.8973439637841 40.9040639876673),A2E4B464-2762-49DE-983B-EBC2775A7443,Acer rubrum - red maple,44:02.0,25:28.0,,5,25:27.0,-73.89734396,40.90406399
2259931,7,Retired,Good,0,00C5A697-4C3A-408D-8445-44F496650963,POINT(-73.89737177355258 40.90475555308457),8467D861-61F8-4FAA-8FE5-78E827DD852C,Acer rubrum - red maple,44:03.0,32:44.0,,,,-73.89737177,40.90475555
2263983,12,Full,Good,,133988C6-5E71-4E88-96C4-F0201ECDA5D9,POINT(-73.88438637452445 40.86982811261856),12DF1AB1-ED62-4B53-80D0-313EE8F9E9CC,Acer rubrum - red maple,21:57.0,30:57.0,,4,30:57.0,-73.88438637,40.86982811
2264742,19,Retired,Good,0,C75B2135-75B8-4E77-8268-F176CDB173CB,POINT(-73.88190552927311 40.866361489791494),D34453B3-D551-4B12-A5E8-1C129CE545A9,Acer rubrum - red maple,28:00.0,55:00.0,,,,-73.88190553,40.86636149
2264758,5,Full,Good,0,2E953F8C-8CF7-42F7-A91C-DEE4E5014C19,POINT(-73.88887237212808 40.873098746373614),BBCA1C87-3596-464D-875F-9822F82CCA9A,Acer rubrum - red maple,28:57.0,46:53.0,,,,-73.88887237,40.87309875
2264759,5,Full,Good,0,9CA185C9-44B4-4FC1-A151-ADB5FA8DCFE7,POINT(-73.88892785211068 40.87314466078185),9BB486BA-509E-4AF1-8505-8F40985B24AE,Acer rubrum - red maple,28:58.0,46:34.0,,,,-73.88892785,40.87314466
2264760,6,Full,Good,0,9A57C372-75E4-4076-A651-06C27E587B0E,POINT(-73.8890790513964 40.87326813336434),3E70F25B-9177-4C66-9684-AFCA6B6E1962,Acer rubrum - red maple,28:58.0,46:11.0,,,,-73.88907905,40.87326813
2265209,7,Full,Good,0,EE505D1F-CDD3-4892-AF9B-4ECFE9052D51,POINT(-73.90295386325768 40.908367041780394),1776D226-FF09-4D38-B950-D3BA3DF43728,Acer rubrum - red maple,31:35.0,36:35.0,,3,36:34.0,-73.90295386,40.90836704
2265359,5,Full,Good,,8FE56B54-837A-4997-A1DD-3928D07DB3B2,POINT(-73.87203348137957 40.880107696838905),6BFE7060-AF63-495B-B563-0BB45C20E078,Acer rubrum - red maple,33:10.0,23:15.0,,6,23:15.0,-73.87203348,40.8801077
2265360,5,Full,Good,,C6AE24EB-2BA5-45E6-9230-4FA0C629F54C,POINT(-73.87205633159076 40.880054748467124),3BE9BC80-C1C5-4832-8345-3351CA9BEBE1,Acer rubrum - red maple,33:10.0,22:36.0,,6,22:36.0,-73.87205633,40.88005475
2265361,5,Full,Good,,01CB028C-2127-471D-A65A-BE2A2C849786,POINT(-73.87208469698412 40.87998901822406),37DAB01E-A755-4ECA-961B-04339880BBBA,Acer rubrum - red maple,33:10.0,21:55.0,,6,21:55.0,-73.8720847,40.87998902
2265362,6,Full,Good,,FB663912-7207-427C-95CD-076AFAF9BE75,POINT(-73.87216033876165 40.87981373849194),BF8041C4-3454-498A-8115-C96CCCCFB71B,Acer rubrum - red maple,33:10.0,20:41.0,,6,20:41.0,-73.87216034,40.87981374
2265510,4,Retired,Dead,8,BA7C9C0F-478C-4A41-9B56-EE9F17CD8D26,POINT(-73.8754413191811 40.87971459116548),5F01AD92-5A91-4679-A3EF-DD45B4215D3A,Acer rubrum - red maple,33:00.0,11:11.0,,8,48:42.0,-73.87544132,40.87971459
2265664,5,Full,Fair,,A28EE954-290B-4A97-9F73-F4C654AD3CB1,POINT(-73.91362104830581 40.88566830601813),8A0B53A7-40C6-4E4C-91FE-8EFFA700CC80,Acer rubrum - red maple,34:11.0,53:35.0,,5,53:35.0,-73.91362105,40.88566831
2265703,6,Retired,Good,0,6FB332BF-BA53-40F9-A091-D5AC9719DCFE,POINT(-73.89884568316573 40.89576487319799),098AC1EA-D7F7-4696-BBCA-95D64E03D615,Acer rubrum - red maple,34:19.0,16:01.0,,,,-73.89884568,40.89576487
2265789,4,Full,Good,,AC4173FE-80A8-4347-92D5-9732D706C6FD,POINT(-73.86398413042667 40.898245565413504),9E3D5F3C-2CF7-458C-A799-52D7D8C75F15,Acer rubrum - red maple,38:04.0,50:10.0,,3,50:10.0,-73.86398413,40.89824557
2265799,9,Full,Good,,318C1F32-F84C-48E1-9BA4-A653EDEACBDB,POINT(-73.86494673889162 40.89877057437771),592A645C-59F3-4DC0-A591-D452A4977317,Acer rubrum - red maple,38:07.0,02:17.0,,6,02:17.0,-73.86494674,40.89877057
2265801,8,Full,Good,,C1D00C51-B5B2-4358-A191-08A9DF31D2A7,POINT(-73.86496621562632 40.898877700413),37F0CF16-0547-4B57-A877-381F2EFC7D74,Acer rubrum - red maple,38:00.0,50:00.0,,6,03:00.0,-73.86496622,40.8988777
2265857,4,Full,Good,,2EE83657-B221-41F3-A767-E4CC3C09ED9F,POINT(-73.9003760545231 40.882756853726576),672025A6-9203-4622-A0F4-5226C9CFF622,Acer rubrum - red maple,38:20.0,55:04.0,,3,55:04.0,-73.90037605,40.88275685
2265858,4,Full,Good,,1B51CB38-7805-45DF-97DB-1BF79068C29C,POINT(-73.90062833744467 40.882473195372256),75482BA3-5F31-423C-9DB5-0AC842A51498,Acer rubrum - red maple,38:20.0,05:01.0,,3,05:01.0,-73.90062834,40.8824732
2265859,5,Full,Good,,344CBF84-FD65-4B41-AC53-6647151915F2,POINT(-73.90087311601285 40.88218587042175),A40B77CC-666B-4199-92A2-05E387A1CE02,Acer rubrum - red maple,38:20.0,20:56.0,,5,20:56.0,-73.90087312,40.88218587
2265860,6,Full,Good,,FED73C1D-19FB-48DE-B6ED-07E2284F3752,POINT(-73.9011184080602 40.8819059623322),78521B4C-4EAF-48DE-9179-D5B105D19B6B,Acer rubrum - red maple,38:20.0,43:01.0,,3,43:01.0,-73.90111841,40.88190596
2265861,6,Full,Good,,958BC011-8AE6-4A35-89B7-8349DF346D56,POINT(-73.90137879134667 40.881626733336105),A7269E8D-DB74-4711-BFAF-61D3B5DDA5E6,Acer rubrum - red maple,38:20.0,51:16.0,,5,51:16.0,-73.90137879,40.88162673
2265862,5,Full,Good,,1CF68C07-039C-4922-AC7A-9148679F1EEB,POINT(-73.90162981714204 40.881341670731146),80232E25-D8CD-4F50-9417-804754F7D66E,Acer rubrum - red maple,38:21.0,45:16.0,,5,45:16.0,-73.90162982,40.88134167
2265866,6,Full,Good,,22A45B11-FF7E-4D7A-8FEC-A6016FCAA9E5,POINT(-73.90133386961948 40.88181637362726),51F596FF-0F01-49E5-B5D9-804290E81CA4,Acer rubrum - red maple,38:21.0,37:46.0,,5,37:46.0,-73.90133387,40.88181637
2265880,6,Full,Good,,0A0BAA58-2E93-45F8-BB1D-6E69C5A6FC1D,POINT(-73.90083124830096 40.88243560124765),6014CC11-3691-48E1-ACC5-FCCFE5D668AE,Acer rubrum - red maple,38:24.0,11:06.0,,5,11:06.0,-73.90083125,40.8824356
2265881,6,Full,Good,,03898123-0C24-4E41-B85A-C4AFB26AA739,POINT(-73.90079060898269 40.882471835684434),783F0517-927A-4D88-93EA-510A737AD996,Acer rubrum - red maple,38:24.0,09:06.0,,5,09:06.0,-73.90079061,40.88247184
2265882,5,Full,Good,,883669E3-42EF-4AB7-B12C-C52F52575509,POINT(-73.90075977321443 40.882523037668555),925C6AC1-4891-4643-8AA6-52D8D090F342,Acer rubrum - red maple,38:24.0,07:10.0,,5,07:10.0,-73.90075977,40.88252304
2265883,4,Full,Good,,2FFAEF9E-8F8C-4666-BF71-1461EE8B3A81,POINT(-73.90069979603369 40.88257696212443),25AE2654-67E0-4706-85BD-D946DBA7D121,Acer rubrum - red maple,38:24.0,03:13.0,,5,03:13.0,-73.9006998,40.88257696
2265884,4,Full,Good,,95A8486A-E3EA-4974-B86F-25FAD56A0AE2,POINT(-73.9006550448412 40.88262402992542),ED57985A-87C1-4063-8F7A-DAF18C960EE2,Acer rubrum - red maple,38:24.0,01:07.0,,5,01:07.0,-73.90065504,40.88262403
2265885,4,Full,Good,,68006EEC-2039-4F2F-9E99-76957AF4C0D3,POINT(-73.90062339282771 40.88266322086391),3715A92B-BC73-419A-81F3-691F25D397D1,Acer rubrum - red maple,38:24.0,59:42.0,,3,59:42.0,-73.90062339,40.88266322
2265934,6,Full,Good,,B891EE9C-1F56-4858-B459-480CA81FEB05,POINT(-73.91285901005539 40.883132910393954),A4B0ED30-D904-4646-A40B-E038C40792B4,Acer rubrum - red maple,38:00.0,16:21.0,,5,16:21.0,-73.91285901,40.88313291
2265938,,Stump,Dead,13,3618367A-138F-4C19-8450-36CB953EB911,POINT(-73.91265267910036 40.88357060152969),2A21972A-CDB6-45BE-B831-784D9F94D08E,Acer rubrum - red maple,38:00.0,54:21.0,,9,13:55.0,-73.91265268,40.8835706
2265939,16,Full,Fair,,C28659AD-6B57-4DA0-8C92-CC1A17F5F2FA,POINT(-73.9126268131149 40.883623038676255),46463258-5347-463D-B76F-5F82B614B3D2,Acer rubrum - red maple,38:44.0,33:12.0,,7,33:12.0,-73.91262681,40.88362304
2266133,10,Full,Fair,,EFDF6A62-BF91-4E80-AF58-8236335D0D15,POINT(-73.89915396321068 40.86347042970072),53DC7232-9CA1-42A1-8144-D360D5AC8E0D,Acer rubrum - red maple,39:39.0,59:44.0,,6,59:44.0,-73.89915396,40.86347043
2266543,7,Full,Good,0,06F0F850-D14F-4605-A20B-757AF5C86309,POINT(-73.91070101155962 40.88034091988019),30A5F2A8-D0B9-4536-A974-B9DE87B643FC,Acer rubrum - red maple,41:23.0,54:05.0,,,,-73.91070101,40.88034092
2266544,7,Full,Good,0,3D9ABA66-D884-41E5-B73F-EE0CE3E931D2,POINT(-73.91056764352747 40.88021302495513),ECF42883-D59F-466C-B221-8E6B9197602D,Acer rubrum - red maple,41:23.0,54:50.0,,,,-73.91056764,40.88021302
2266545,13,Retired,Dead,13,1B7EB765-411E-4A93-AA62-0B463EA8E1B0,POINT(-73.91053085914542 40.88013449543014),F4D053E4-CF3D-4074-8D14-76122CE882FA,Acer rubrum - red maple,41:00.0,59:00.0,,,,-73.91053086,40.8801345
2266546,9,Full,Fair,0,3FD691C2-B3D5-4DB8-BAEF-2DFEEBA01F39,POINT(-73.9104797930637 40.88006154254851),A9750316-4C03-4938-B751-210AFB031998,Acer rubrum - red maple,41:23.0,51:03.0,,,,-73.91047979,40.88006154
2266786,4,Retired,Dead,0,A84322C8-2F41-44F9-A607-3D85C8FEF24B,POINT(-73.91372085007549 40.8844950459016),F0D4160F-2459-4619-9391-8D95B07EAF87,Acer rubrum - red maple,42:00.0,35:00.0,,,,-73.91372085,40.88449505
2266820,,Stump,Dead,15,1B317C3E-91EB-41DB-996E-B68FEA67C5CF,POINT(-73.8991549555702 40.87829646694176),95BB0510-3BBA-4C31-82F6-6879CC7C4C3E,Acer rubrum - red maple,42:14.0,15:24.0,,10,57:45.0,-73.89915496,40.87829647
2266821,6,Retired,Good,0,34E98DEE-98C5-4898-8239-A0D83D66F834,POINT(-73.899304556562 40.878201211510365),4CAA7955-CD3E-47D6-8CD3-22EED00F204A,Acer rubrum - red maple,42:14.0,09:09.0,,3,26:06.0,-73.89930456,40.87820121
2266910,7,Full,Good,,C184612F-ED86-4116-AF24-535F7DBBA1ED,POINT(-73.89841996825768 40.88086946067349),43E7AE5D-ECB5-4455-9614-410CF7AF7C8B,Acer rubrum - red maple,42:29.0,16:49.0,,5,16:49.0,-73.89841997,40.88086946
2267323,10,Full,Good,,48F81AD6-82CB-450E-940F-DA9ABB215B82,POINT(-73.87290928582236 40.87781912473586),7151418D-7812-47F1-A2D4-CB81F8FCC261,Acer rubrum - red maple,43:49.0,10:36.0,,6,10:36.0,-73.87290929,40.87781912
2271143,22,Retired,Dead,0,09CA90B9-1453-4169-9EC0-4B942FF8BE74,POINT(-73.8661731825738 40.879942360163724),945B1AED-39D4-4C59-938E-3704E344FF98,Acer rubrum - red maple,58:00.0,37:00.0,,12,22:00.0,-73.86617318,40.87994236
2271185,20,Full,Good,,D71DB11A-827C-40A8-9E5C-C27E65380101,POINT(-73.86467840756852 40.883278352961916),954000F0-3763-491D-A93A-5606F808DE3E,Acer rubrum - red maple,58:51.0,44:42.0,,7,44:42.0,-73.86467841,40.88327835
2271258,25,Stump,Unknown,33,87E90541-5449-44C9-89FA-164EE2AC6147,POINT(-73.86597485430717 40.882615573244934),999B4F2E-06C5-434F-8BC8-7479BE1BCE5E,Acer rubrum - red maple,59:00.0,24:49.0,,9,26:00.0,-73.86597485,40.88261557
2271365,6,Full,Good,,9A546F9F-EACF-4DC6-B545-0A33EAD043B5,POINT(-73.86189549143172 40.88166888478891),C4E7CF5C-84A2-42E4-9FBC-94690F39AB27,Acer rubrum - red maple,59:24.0,41:46.0,,3,41:46.0,-73.86189549,40.88166888
2271366,6,Full,Good,,BBC4DB26-0B16-4202-9891-5263E1D73C90,POINT(-73.86197882001906 40.88169550219637),997DA966-CBE8-44F5-9DF1-352109240C24,Acer rubrum - red maple,59:24.0,40:43.0,,6,40:43.0,-73.86197882,40.8816955
2271367,5,Full,Fair,,CD7CA5ED-8561-41C0-A545-86EEA1536515,POINT(-73.86210747927191 40.88173659935476),82EC564F-B65B-4191-B1BB-4751717BC22C,Acer rubrum - red maple,59:24.0,39:22.0,,6,39:22.0,-73.86210748,40.8817366
2271387,6,Full,Good,,46BD861D-5D42-4942-AB88-B8B525790AC7,POINT(-73.86705915312311 40.8784173244959),75D79646-D856-4AEB-B361-27310D455AA2,Acer rubrum - red maple,59:27.0,19:19.0,,6,19:19.0,-73.86705915,40.87841732
